PropInfoCurYear,PropInfoPIN,PropInfoAddress,PropInfoCity,PropInfoTownship,PropInfoClassification,PropInfoSqFt,PropInfoNBHD,PropInfoTaxcode,AsdValCurYear,AsdValPrevYear,AsdValLandFirstPass,AsdValLandCertified,AsdValBldgFirstPass,AsdValBldgCertified,AsdValTotalFirstPass,AsdValTotalCertified,PropCharCurrYear,PropCharMktValCurrYear,PropCharPrevYear,PropCharMktValPrevYear,PropCharDesc,PropCharResType,PropCharUse,PropCharApts,PropCharExtConst,PropCharFullBaths,PropCharHalfBaths,PropCharBasement,PropCharAttic,PropCharCentAir,PropCharFrpl,PropCharGarage,PropCharAge,PropCharBldgSqFt,PropCharAsmtPass
2019,15-01-212-015-0000,1338 JACKSON AVE ,RIVER FOREST,River Forest,206,"9,250",15,33001,2019 Assessor Certified,2018,"11,100","11,100","44,008","44,008","55,108","55,108",2019,"$551,080",2018,"$551,080","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Frame/Masonry,3,1,Full and Rec Room,None,Yes,1,2 car attached,81,"2,812",Assessor Certified
2019,15-01-212-016-0000,1334 JACKSON AVE ,RIVER FOREST,River Forest,206,"9,250",15,33001,2019 Assessor Certified,2018,"11,100","11,100","53,319","59,128","64,419","70,228",2019,"$644,190",2018,"$702,280","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Full and Unfinished,None,Yes,0,2 car attached,81,"3,407",Assessor Certified
2019,15-01-212-018-0000,1326 JACKSON AVE ,RIVER FOREST,River Forest,206,"9,250",15,33001,2019 Assessor Certified,2018,"11,100","11,100","51,693","51,693","62,793","62,793",2019,"$627,930",2018,"$627,930","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,2,Full and Rec Room,Full and Unfinished,Yes,2,2 car attached,81,"3,348",Assessor Certified
2019,15-01-212-019-0000,1322 JACKSON AVE ,RIVER FOREST,River Forest,206,"9,250",15,33001,2019 Assessor Certified,2018,"11,100","11,100","56,733","56,733","67,833","67,833",2019,"$678,330",2018,"$678,330","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Full and Rec Room,None,Yes,2,2.5 car attached,80,"2,942",Assessor Certified
2019,15-01-212-020-0000,1316 JACKSON AVE ,RIVER FOREST,River Forest,206,"9,250",15,33001,2019 Assessor Certified,2018,"11,100","11,100","32,728","32,728","43,828","43,828",2019,"$438,280",2018,"$438,280","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,4,1,Full and Rec Room,None,Yes,2,3 car attached,77,"4,043",Assessor Certified
2019,15-01-212-021-0000,1314 JACKSON AVE ,RIVER FOREST,River Forest,206,"9,250",15,33001,2019 Assessor Certified,2018,"11,100","11,100","32,728","32,728","43,828","43,828",2019,"$438,280",2018,"$438,280","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,4,1,Full and Rec Room,None,Yes,2,3 car attached,77,"4,043",Assessor Certified
2019,15-01-212-025-0000,1305 LATHROP AVE ,RIVER FOREST,River Forest,206,"9,632",15,33001,2019 Assessor Certified,2018,"11,558","11,558","65,484","65,484","77,042","77,042",2019,"$770,420",2018,"$770,420","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,1,Full and Rec Room,Partial and Unfinished,Yes,1,1.5 car attached,80,"3,428",Assessor Certified
2019,15-01-213-001-0000,1347 JACKSON AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","59,672","59,672","70,952","70,952",2019,"$709,520",2018,"$709,520","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,1,Full and Rec Room,None,Yes,1,2 car attached,76,"3,091",Assessor Certified
2019,15-01-213-003-0000,1339 JACKSON AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","70,595","70,595","81,875","81,875",2019,"$818,750",2018,"$818,750","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,1,Full and Rec Room,Full and Unfinished,Yes,1,2 car attached,81,"4,291",Assessor Certified
2019,15-01-213-004-0000,1335 JACKSON AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","50,332","50,332","61,612","61,612",2019,"$616,120",2018,"$616,120","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Full and Rec Room,None,Yes,1,2 car attached,82,"2,274",Assessor Certified
2019,15-01-213-005-0000,1331 JACKSON AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","46,883","46,883","58,163","58,163",2019,"$581,630",2018,"$581,630","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Rec Room,None,Yes,2,2 car detached,78,"2,878",Assessor Certified
2019,15-01-213-006-0000,1327 JACKSON AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","51,108","51,108","62,388","62,388",2019,"$623,880",2018,"$623,880","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Rec Room,None,No,2,2 car detached,81,"2,707",Assessor Certified
2019,15-01-213-007-0000,1323 JACKSON AVE ,RIVER FOREST,River Forest,206,"13,160",15,33001,2019 Assessor Certified,2018,"15,792","15,792","61,897","61,897","77,689","77,689",2019,"$776,890",2018,"$776,890","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,1,Partial and Unfinished,Partial and Unfinished,Yes,2,2 car attached,76,"3,824",Assessor Certified
2019,15-01-213-008-0000,1317 JACKSON AVE ,RIVER FOREST,River Forest,206,"11,280",15,33001,2019 Assessor Certified,2018,"13,536","13,536","50,868","50,868","64,404","64,404",2019,"$644,040",2018,"$644,040","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,1,Full and Rec Room,None,Yes,2,2 car attached,81,"3,240",Assessor Certified
2019,15-01-213-009-0000,1313 JACKSON AVE ,RIVER FOREST,River Forest,206,"11,280",15,33001,2019 Assessor Certified,2018,"13,536","13,536","69,473","69,473","83,009","83,009",2019,"$830,090",2018,"$830,090","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Partial and Unfinished,None,Yes,1,2 car attached,80,"4,695",Assessor Certified
2019,15-01-213-010-0000,1307 JACKSON AVE ,RIVER FOREST,River Forest,206,"11,280",15,33001,2019 Assessor Certified,2018,"13,536","13,536","56,492","56,492","70,028","70,028",2019,"$700,280",2018,"$700,280","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,1,Full and Rec Room,Partial and Unfinished,Yes,2,2 car attached,68,"3,490",Assessor Certified
2019,15-01-213-013-0000,1342 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","43,440","43,440","54,720","54,720",2019,"$547,200",2018,"$547,200","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,1,Full and Rec Room,None,Yes,1,2 car attached,81,"2,715",Assessor Certified
2019,15-01-213-014-0000,1338 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","54,358","54,358","65,638","65,638",2019,"$656,380",2018,"$656,380","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Stucco,4,1,Full and Rec Room,None,Yes,3,2 car attached,83,"3,124",Assessor Certified
2019,15-01-213-015-0000,1334 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","53,055","53,055","64,335","64,335",2019,"$643,350",2018,"$643,350","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Rec Room,None,Yes,2,2 car attached,82,"3,502",Assessor Certified
2019,15-01-213-016-0000,1330 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","50,863","50,863","62,143","62,143",2019,"$621,430",2018,"$621,430","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Rec Room,Partial and Living Area,Yes,2,2 car attached,79,"3,290",Assessor Certified
2019,15-01-213-017-0000,1326 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","47,545","47,545","58,825","58,825",2019,"$588,250",2018,"$588,250","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Partial and Unfinished,None,No,0,2 car attached,81,"2,980",Assessor Certified
2019,15-01-213-018-0000,1322 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","56,226","56,226","67,506","67,506",2019,"$675,060",2018,"$675,060","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,1,Partial and Rec Room,Full and Living Area,No,2,2 car attached,84,"3,475",Assessor Certified
2019,15-01-213-019-0000,1318 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","54,233","54,233","65,513","65,513",2019,"$655,130",2018,"$655,130","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,1,Partial and Rec Room,Partial and Unfinished,Yes,2,2 car attached,82,"2,784",Assessor Certified
2019,15-01-213-020-0000,1316 MONROE AVE ,RIVER FOREST,River Forest,206,"12,784",15,33001,2019 Assessor Certified,2018,"15,340","15,340","54,374","54,374","69,714","69,714",2019,"$697,140",2018,"$697,140","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,1,Full and Rec Room,None,Yes,2,2 car attached,87,"3,508",Assessor Certified
2019,15-01-213-021-0000,1310 MONROE AVE ,RIVER FOREST,River Forest,206,"12,784",15,33001,2019 Assessor Certified,2018,"15,340","15,340","46,315","46,315","61,655","61,655",2019,"$616,550",2018,"$616,550","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Full and Rec Room,Partial and Unfinished,Yes,2,2 car attached,83,"2,780",Assessor Certified
2019,15-01-213-022-0000,1304 MONROE AVE ,RIVER FOREST,River Forest,206,"12,706",15,33001,2019 Assessor Certified,2018,"15,247","15,247","55,238","55,238","70,485","70,485",2019,"$704,850",2018,"$704,850","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,2,Full and Rec Room,None,Yes,2,2.5 car attached,88,"3,362",Assessor Certified
2019,15-01-214-002-0000,1343 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","61,573","61,573","72,853","72,853",2019,"$728,530",2018,"$728,530","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,4,1,Full and Rec Room,None,Yes,1,2 car attached,64,"4,138",Assessor Certified
2019,15-01-214-003-0000,1339 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","65,841","65,841","77,121","77,121",2019,"$771,210",2018,"$771,210","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Partial and Unfinished,None,Yes,4,2 car attached,77,"2,840",Assessor Certified
2019,15-01-214-004-0000,1333 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","51,624","51,624","62,904","62,904",2019,"$629,040",2018,"$629,040","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Partial and Unfinished,None,Yes,2,2 car attached,78,"3,002",Assessor Certified
2019,15-01-214-005-0000,1331 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","47,240","47,240","58,520","58,520",2019,"$585,200",2018,"$585,200","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,1,Partial and Unfinished,Partial and Living Area,Yes,3,2 car attached,73,"2,863",Assessor Certified
2019,15-01-214-007-0000,1321 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","42,730","45,798","54,010","57,078",2019,"$540,100",2018,"$570,780","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,1,Partial and Rec Room,None,Yes,2,2 car attached,76,"2,525",Assessor Certified
2019,15-01-214-008-0000,1317 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","50,172","50,172","61,452","61,452",2019,"$614,520",2018,"$614,520","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Partial and Rec Room,None,Yes,0,2 car attached,76,"2,571",Assessor Certified
2019,15-01-214-009-0000,1315 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","40,154","40,154","51,434","51,434",2019,"$514,340",2018,"$514,340","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Rec Room,Full and Unfinished,Yes,1,2 car attached,73,"2,237",Assessor Certified
2019,15-01-214-010-0000,1311 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","50,722","50,722","62,002","62,002",2019,"$620,020",2018,"$620,020","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,1,Full and Rec Room,None,Yes,1,2.5 car detached,80,"3,326",Assessor Certified
2019,15-01-214-011-0000,1307 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","49,594","49,594","60,874","60,874",2019,"$608,740",2018,"$608,740","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Full and Rec Room,Full and Unfinished,Yes,1,2 car attached,78,"3,037",Assessor Certified
2019,15-01-214-012-0000,7424 BERKSHIRE ST ,RIVER FOREST,River Forest,206,"10,012",15,33001,2019 Assessor Certified,2018,"12,014","12,014","50,263","50,263","62,277","62,277",2019,"$622,770",2018,"$622,770","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,1,Full and Rec Room,Partial and Unfinished,Yes,2,2 car attached,75,"2,948",Assessor Certified
2019,15-01-214-013-0000,1344 WILLIAM ST ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","42,791","42,791","54,071","54,071",2019,"$540,710",2018,"$540,710","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,1,2,Partial and Rec Room,None,Yes,2,1.5 car attached,71,"2,682",Assessor Certified
2019,15-01-214-016-0000,1336 WILLIAM ST ,RIVER FOREST,River Forest,206,"14,100",15,33001,2019 Assessor Certified,2018,"16,920","16,920","54,021","54,021","70,941","70,941",2019,"$709,410",2018,"$709,410","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Frame/Masonry,4,1,Full and Rec Room,Partial and Unfinished,Yes,3,2 car detached,81,"4,012",Assessor Certified
2019,15-01-214-017-0000,1326 WILLIAM ST ,RIVER FOREST,River Forest,206,"14,100",15,33001,2019 Assessor Certified,2018,"16,920","16,920","55,929","55,929","72,849","72,849",2019,"$728,490",2018,"$728,490","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,4,1,Partial and Rec Room,Full and Living Area,Yes,2,2 car attached,81,"3,606",Assessor Certified
2019,15-01-214-026-0000,1310 WILLIAM ST ,RIVER FOREST,River Forest,206,"15,040",15,33001,2019 Assessor Certified,2018,"18,048","18,048","58,416","58,416","76,464","76,464",2019,"$764,640",2018,"$764,640","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,1,Partial and Unfinished,None,Yes,1,2 car attached,66,"3,947",Assessor Certified
2019,15-01-216-009-0000,1240 MONROE AVE ,RIVER FOREST,River Forest,206,"12,220",15,33001,2019 Assessor Certified,2018,"14,664","14,664","51,044","51,044","65,708","65,708",2019,"$657,080",2018,"$657,080","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,1,Full and Unfinished,None,No,1,2 car attached,85,"3,321",Assessor Certified
2019,15-01-216-010-0000,1234 MONROE AVE ,RIVER FOREST,River Forest,206,"13,160",15,33001,2019 Assessor Certified,2018,"15,792","15,792","49,323","49,323","65,115","65,115",2019,"$651,150",2018,"$651,150","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Rec Room,Full and Unfinished,Yes,3,2 car detached,81,"2,766",Assessor Certified
2019,15-01-216-011-0000,1230 MONROE AVE ,RIVER FOREST,River Forest,206,"12,220",15,33001,2019 Assessor Certified,2018,"14,664","14,664","55,460","55,460","70,124","70,124",2019,"$701,240",2018,"$701,240","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Unfinished,None,No,1,2 car attached,87,"3,592",Assessor Certified
2019,15-01-216-012-0000,1224 MONROE AVE ,RIVER FOREST,River Forest,206,"6,580",15,33001,2019 Assessor Certified,2018,"7,896","7,896","36,941","36,941","44,837","44,837",2019,"$448,370",2018,"$448,370","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Full and Unfinished,Partial and Unfinished,Yes,1,None,83,"2,554",Assessor Certified
2019,15-01-216-013-0000,1224 MONROE AVE ,RIVER FOREST,River Forest,206,"5,640",15,33001,2019 Assessor Certified,2018,"6,768","6,768","9,116","9,116","15,884","15,884",2019,"$158,840",2018,"$158,840","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Full and Unfinished,Partial and Unfinished,Yes,1,2 car detached,83,"2,554",Assessor Certified
2019,15-01-216-023-0000,1220 MONROE AVE ,RIVER FOREST,River Forest,206,"13,160",15,33001,2019 Assessor Certified,2018,"15,792","15,792","57,788","57,788","73,580","73,580",2019,"$735,800",2018,"$735,800","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Full and Unfinished,Partial and Unfinished,No,2,2 car attached,78,"3,426",Assessor Certified
2019,15-01-216-026-0000,1200 MONROE AVE ,RIVER FOREST,River Forest,206,"11,390",15,33001,2019 Assessor Certified,2018,"13,668","13,668","45,380","45,380","59,048","59,048",2019,"$590,480",2018,"$590,480","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Partial and Unfinished,Partial and Unfinished,No,1,2 car attached,77,"2,838",Assessor Certified
2019,15-01-216-027-0000,1206 MONROE AVE ,RIVER FOREST,River Forest,206,"12,408",15,33001,2019 Assessor Certified,2018,"14,889","14,889","60,087","60,087","74,976","74,976",2019,"$749,760",2018,"$749,760","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,0,Partial and Unfinished,None,Yes,3,2 car attached,77,"3,940",Assessor Certified
2019,15-01-216-037-0000,1201 JACKSON AVE ,RIVER FOREST,River Forest,206,"11,159",15,33001,2019 Assessor Certified,2018,"13,390","13,390","49,264","49,264","62,654","62,654",2019,"$626,540",2018,"$626,540","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Full and Unfinished,Full and Unfinished,No,1,2 car detached,77,"3,118",Assessor Certified
